text,type,"1= Sexual; but NOT sexual/gender identity (e.g. ""whore"") 0= N/A","1= Sexual orientation/gender identity (e.g. ""gay"") 0= N/A",1 = Physical Appearance 0= N/A,1= Race/Ethnicity 0= N/A,1= Intellectual 0= N/A,1= Religious 0= N/A,"1 = General Hate (F* Off, Go Die, etc) 0= N/A",1= Insult /Attack 0= N/A,1= Defense of Another 2= Defense of Self 0= N/A,1= Depression 0= N/A,1= Suicide 0= N/A,1= Stress (or anxiety) 0= N/A,1= Discrimination 0= N/A,label
user earthquake cali a next couple week day wen know coming cut going wit fat as daughter,cyberbullying,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user not scared den come jersey ill waiting ugly as easily get family jump yo as maybe rearrange at ugly as face u bitch,cyberbullying,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user sorry at comment showed time phone acting,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fuck one issue shit running crusty cocksucker constantly unless stop weskit quiet fine am dumb bitch as feel need come back play harass reality check cunt look like fucking moron everyone see joke cunt,cyberbullying,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user doubt would take child cut let u face not pay attention always friend house camp poor little girl escape psycho mommy,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user not at daughter would not even fit a plane set aside a fact at would not ever er,cyberbullying,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
the would not ever her a plane cut drug try sneak,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user perfect live bayonne ill waiting yo,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ugly as not bring daughter not want earthquake solar eclipse,cyberbullying,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
fucking nutsshe tell or old suck dick talk shit deceased mothered child bully feeling sorry childmakes perfect sense right,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1
user could not agree nut say going go cali beat user significant told come jersey told exactly live significant want see really come doubt,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
pussy not even let crackhead as a plane,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
threatening u since started deranged claim italian family going come u allah no bitch not look italian family would probably disown idiot way,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
pretty sure tear eye ever get guess significant called boyfriend come around week probably get away wife,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
not going shit even every city police and the police bayonne no strict so significant get arrested blink eye,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
hah right think threat made irrelevant considering shit said highly doubt bully false complaint would hold laughing loud,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jug plain old bitch no life nothing better talk shit instant message not even going say finally shut f cut every know going keep talking shit cut no life,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
exactly stop long take get crackrefill pipe enjoy high back talking old shit instant message hotinstant message sexyinstant message beautifulyou uglyyou fatshan fuck blah blah blah,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
nothing shit always shit people always ever think shit not like something bout bitch user,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user albite bring bitch nothing b hooked drug n talk shit come bitch,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
never ending talk talk not walk walk broken record comeback oversee fucking loser,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
yea fucking righteous threatening u online saying bully ya better check shit ya go falsely accusing shit cunt,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
hah fucking psychopathic nut seriously hell going sit threaten u call u bully world make sense dumb cunt sparta hah pathetic piece shit,cyberbullying,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user bitch please enough money support fat as daughter well talk till jug keep getting raped like usually see good enough fucking lowlife cunt,cyberbullying,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user not going shit daughter fucking crack baby crackhead mother have problem something bitch,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
information want see try kick as bash head piece,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user wat goon guy pay rape at,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
bitch please not going get no think scare well guess wat not working bitch not got nobody come get jug got ourself significant bring bitch,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
going bug non stop funny tell back leave alone user asked would not listen kept harassing u bitch finally getting taste medicine happy face smiley user,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user not even afford fucking piece gum let alone fucking plane ticket not going nowhere think scare u saying going get goon u please at bitch could not put hand u even tried belongs jail,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
yea clearly psycho god fucking pathetic overheard loser fat comeback hurt significant bad think may go cop tell u leave allowed run mouth non stop uh no bitch not work like get fucking life hop ronnie guess page hater,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
record familyfiance ton friend unlike significant obi people want around ya dumbest bitch,cyberbullying,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1
user instant message still waiting ugly also wait got not even afford airfare need at money crack men rape,cyberbullying,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
good fucking riddenswe trying get rid stupid as week peace cunt,cyberbullying,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user go head try put hand bitch no way coming jersey not even let a plane unless bitch as not sneak at crack,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
fucking pathetic loser no friend lifesignificant ya got continue shit bereft ratchet as trifle cunt,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
stupid as baby daddy letting mother poor helpless child shaking head die already significant someone show angelina real mother like feel so bad user,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user bitch yes instant message surprised daughter not pop pill maybe doesconfusion stress releaser cut beat abuse poor little girl instant message going come jersey beat as weak spineless moth fucking whore enjoys crack getting raped shame,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user wat mother,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
obviously not funny brass instant message done weak as bitch not even hour later back starting pathetic shit againdamn significant oblivious really come,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
proven point tear eye againspending tear eye guess starting drama sake dramawhat great role model didn't goth not practice preach go good moment know not going happen like wasting tear eye away kid hater guess user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user ill see jersey bitch not worry user user hospital soon enough,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
no r not amazing mother terrible mother daughter not like baby daddy probably not even know wat word amazing cut not prove piece shit,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user ger,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user get life talk shit instagram drug get raped fucking psychopath,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
get right jumbuck not bullying kid staying fact worthless mother last check kid not guess crack whore mother user well cal mother really not,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user least have family not got nobody like said daughter not even like moth fucking whore yes drug get raped money,cyberbullying,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
threat different hour not wait child service save youpoor child better foster care user,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
wow took whole hour comment laughing loud so fucked lame laughing loud user,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
probably trying make look good spacing comment bahahaha bad proved pathetic first week,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
hater no room talking guess stalking psychopathic obsessed wackadoodle,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
right laughing loud feel sorry oddly enough life shaking head,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
really still think kind beef seriously derangedeither way need legit help doctor not crack dealer,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
nope thing ugly face bitch user,cyberbullying,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
week straight bitch obvious amanda bone problem laughing loud trust never keep coming save every comment post hope child service finally help angelina find good home saveangelina,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
saveangelina saveangelina saveangelina saveangelina,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
wow racist cunt kiss fat kid mouth saveangelina,cyberbullying,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
hahahahahahahahahahahaha wow user absolutely fucked head reading comment need help badly not sexy hot pretty judgemental rude ignorant little girl probably live parent basement live welfare significant go pointing finger everyone make sure hand clean bitch,cyberbullying,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
would rock mean rock girl like town talk shit get hit hard user not deserve child one day find retard mother,cyberbullying,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
saveangelina,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user beautiful listen trainwreck,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user totally agree comment hysterical not believe people actually argue like laughing loud,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
loo actually pretty good wolverine p user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user wow of really no life are pathetic n shit like almost month old n are still ranting seriouslyyou clearly nothing better talk hate talk day n not get life leaf are pathetic look,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user like month talking,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
laughing loud obsessed much think significant,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hah user week felt need come back week tagging user not realize everyone see fucked head wackadoodle,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user hahhahahahhahahahahahhahhahahahaha,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user laughing loud ya eta la habit vision,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user wacko go fuck self ugly bitch,cyberbullying,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user shut fuck say want want got,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1
user hah yeah ok bitch one punch as would fucking funny kick as overheard god never laughed significant hard life,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user bitch not little hot sexy significant fuck looked mirror one ugly fucking cunt wow,cyberbullying,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user go fuck dad know like slut,cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
clearly everyone see wacko situation stop trying act hard pathetic excuse human significant world favor hop guess fucking hater,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
overheard god die already user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user crazy leg,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user java este have lo possible for conseguir sea arras jajajajajaja,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user fucking die cunt,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user shut fuck bitch fucking asked dumb asshole fuck ourself,cyberbullying,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
lao happy face smiley,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
so pathetic coming back week later talk shit wall bet feel like real brass behind phone laughing loud dam so fucked lame user,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
still newer pic hah think found new fake offs one,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user someone need call looney bin girl take as back school,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user instant message still waiting goon come r bitch exactly knew parent going shit,cyberbullying,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
hah right user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user tanker du p den same som mig,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ja user e for get got,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
classic user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yes certainly willow,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bike,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
black white one sexy man keep than fuckthesehaters,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user damn really not hold card kirk damn typical dirty night thought would different,cyberbullying,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user overheard ya look lame kissing hoe f kiss hoe nasty as bitch suck everybody dick kissing wow,cyberbullying,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
dang every picture going pissed nick mina twitter but hope not catch a all ghost,cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
hope die,cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
no thank probably bitch,cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
instant message yo big old gay as,cyberbullying,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
night gay,cyberbullying,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
significant busy trying prove not gay basically guess coming kind gay ya babymother wife year night ball would disappeared,cyberbullying,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
reality to kill,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
boo user user punk as cheating as hoe go drown,cyberbullying,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
disgust world,cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
fuck,cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
user yo dead world know at,cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
laughing loud hate like money start rolling crazy gob user user,cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
first,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hi zuzuzuzu,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
wowzzua user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
like help,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
zucopyrightzuza,not_cyberbullying,                     ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
vidicon ticket,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
awe significant cute,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
awe super cute surprise,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user user user piper,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
type dog,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
what user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
wow significant cute,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ivhhcoxo,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
r announcing winner,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
adorable u user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
help,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user luck lie guy zulu,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cute zulu,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user zulu help zuzuzuzu,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user awwzuu,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yamaha user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
stop reading die name teresa hidalgo not report photo sleep forever girl skipped mom died day later search google,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
stop reading die teresa hidalgo not oat page sleep forever girl ignored mom dy day later even search google,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ref,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
at dog face,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
love puppy look cute,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
type dog west highland terrier,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
eek,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cute happy face smiley,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cat,not_cyberbullying,                     ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
helene,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
copy,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
love sky,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
love significant much sky,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
sendai notice,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
amazing sky,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
think babe sky,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
z u,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
probably not want talk someone comment time honest think approach user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gd liked pict,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tear eye gap occasional photo show without one er,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
copy bitch,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
want ugh,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
mortal,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pick,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
de gallo,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ziszisziszis,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user user gift bestowed upon u god,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user word,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user love significant much would mean world followed mezuza,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
z z z,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
first comment look way pzazz,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
check,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
z rd ward life maybe,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
instant message way,not_cyberbullying,                     ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
a drippy six mane,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
man n black wish would b user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
send email fa take pro trakkingproduser user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
checkseason bitch laughing loud swag life rap life slab life,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
checkseason z check user,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
leg,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cry,not_cyberbullying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
