text,label_A,label_B,label_C,type,label
written get disgusting need bullshit away away boy,OFF,UNT,,Untargeted Offense,1
hyping taking picture gtgtgtgt supportive shit cute,OFF,UNT,,Untargeted Offense,1
suck mine suck,OFF,TIN,IND,Targeted Offense - Individual,1
anxiety made sick against cry god really thought much effect sleepyface,OFF,UNT,,Untargeted Offense,1
story lifeniggas stressing bitch born loudlycryingface,OFF,UNT,,Untargeted Offense,1
hell thatfacewithtearsofjoyfacewithtearsofjoy,OFF,UNT,,Untargeted Offense,1
user user user not believe everything people tell crook liar fooled,OFF,TIN,OTH,Targeted Offense - Other,1
no one gave fuck old account no one care one either,OFF,UNT,,Untargeted Offense,1
fucking hell kennan ashur's original poster slap significant fucking hard instant message screaming not ego best friend boyfriend original poster anymore,OFF,TIN,IND,Targeted Offense - Individual,1
keep watch trash,OFF,TIN,GRP,Targeted Offense - Group,1
user user going use bigger gone destroy instead,OFF,TIN,IND,Targeted Offense - Individual,1
user wait like people fell shit africa going learn break religious barrier,OFF,UNT,,Untargeted Offense,1
never let mf know hard fuck wit abuse amp take advantage shit,OFF,TIN,IND,Targeted Offense - Individual,1
user wow people weird jade telling someone die karma bite as back,OFF,UNT,,Untargeted Offense,1
mess small town woman got bigger dream relievedface,OFF,UNT,,Untargeted Offense,1
user seems strange system ere not get little fucker go rollingonthefloorlaughing,OFF,TIN,OTH,Targeted Offense - Other,1
nah somebody got kill nate fed bitch as night,OFF,TIN,IND,Targeted Offense - Individual,1
stop cry bitch beat meat,OFF,TIN,IND,Targeted Offense - Individual,1
user stupidity not solutionyahan hi flat our runway ourself parent hell afterwards well,OFF,UNT,,Untargeted Offense,1
user alma susa tu gut said the student biz place suck really want leave dot even care,OFF,UNT,,Untargeted Offense,1
want bitch suck dick right eat,OFF,TIN,GRP,Targeted Offense - Group,1
fixing go back state sick shit personfacepalmingmediumskintonefemalesign never fails,OFF,UNT,,Untargeted Offense,1
not understand something significant great going still decide fuck,OFF,UNT,,Untargeted Offense,1
called fucking ct phone morning patient not give hope week unamusedface,OFF,UNT,,Untargeted Offense,1
fuck neighbor party monday night,OFF,UNT,,Untargeted Offense,1
night sell one start looking dior shoe,OFF,TIN,GRP,Targeted Offense - Group,1
half ad get gay teenager shit half fucking college shit kill,OFF,TIN,GRP,Targeted Offense - Group,1
user laughed face thinking not night frozen,OFF,UNT,,Untargeted Offense,1
user eat shit vomit shit survey,OFF,TIN,IND,Targeted Offense - Individual,1
got no sleep freaky as neighbor foreswearing,OFF,TIN,IND,Targeted Offense - Individual,1
go stupid nil draft taylor content go drunk pilot broken marriage,OFF,UNT,,Untargeted Offense,1
user no not also tried play victim ramsey would not accept apology care anyway fuck stoke,OFF,TIN,IND,Targeted Offense - Individual,1
let eat gummy bear asshole,OFF,UNT,,Untargeted Offense,1
no one turn talk fucked feeling,OFF,UNT,,Untargeted Offense,1
ripping to death trina make bitch sweat trina keep pussy wet trina fuck friend,OFF,UNT,,Untargeted Offense,1
nice people not flirt dumb fuck,OFF,TIN,IND,Targeted Offense - Individual,1
kill ourself field fiend,OFF,TIN,OTH,Targeted Offense - Other,1
user responded trump racist said not racist,NOT,,,Not Offensive,0
make playlet song want fuck facesavouringdeliciousfoodheartwitharrow,OFF,UNT,,Untargeted Offense,1
user significant destiny no not take corrupt shit back pray god new one,OFF,TIN,IND,Targeted Offense - Individual,1
user significant fucking terrified someone like do deserves man schizophrenic loser,OFF,TIN,IND,Targeted Offense - Individual,1
user day woman still whoop as,OFF,TIN,GRP,Targeted Offense - Group,1
user user joe idiot make connection clearly suffering ad,OFF,TIN,IND,Targeted Offense - Individual,1
even stupid dime sick critic called racist worn trope,OFF,UNT,,Untargeted Offense,1
user omikron used rat people cry cut think someone skidded shitty as client,OFF,TIN,IND,Targeted Offense - Individual,1
not wait karma hit people dirty fuck,OFF,TIN,GRP,Targeted Offense - Group,1
no one fucking pick call jesus,OFF,UNT,,Untargeted Offense,1
want know stop bad guy gun make sure not fucking gun,OFF,UNT,,Untargeted Offense,1
user club becoming joke fuck significant going sell bala not clown,OFF,TIN,IND,Targeted Offense - Individual,1
god period today know fucking mess everything hurt,OFF,UNT,,Untargeted Offense,1
user lie thoughfuck boy always fuck boy irrespective situationpersonwalkinglightskintonemalesignpersonwalkinglightskintonemalesignpersonwalkinglightskintonemalesign,OFF,UNT,,Untargeted Offense,1
keenan daniel stop talking fucking group chat fucking hate gay nauseatedface,OFF,TIN,GRP,Targeted Offense - Group,1
user no mine as skullskull not nun,OFF,UNT,,Untargeted Offense,1
peace fuck la sparkle,OFF,UNT,,Untargeted Offense,1
brush love kid yellow not mind another account stumble upon tell eaaeverybody different opinion everything significant technically nothing matter shit,OFF,UNT,,Untargeted Offense,1
literally love zenith significant fucking much,OFF,UNT,,Untargeted Offense,1
bed wit bitch getting big head not like shit bitch gone get dressed,OFF,TIN,IND,Targeted Offense - Individual,1
user used believe realize good saving as,OFF,UNT,,Untargeted Offense,1
hate somebody throw shit i back face know not perfect not either,OFF,UNT,,Untargeted Offense,1
focus fuck rest,OFF,UNT,,Untargeted Offense,1
user true buy store fuck cover,OFF,UNT,,Untargeted Offense,1
user user overheard fucking word horrendous,OFF,UNT,,Untargeted Offense,1
user fuck got youtube no way getting deleted rollingonthefloorlaughingrollingonthefloorlaughing,OFF,TIN,IND,Targeted Offense - Individual,1
not feel no way bitch wake alone morning personshruggingmediumdarkskintonefemalesign,OFF,TIN,IND,Targeted Offense - Individual,1
dude really steam room butt as naked sign say swim wear required men question,OFF,TIN,IND,Targeted Offense - Individual,1
sanaa bullshit morning not know right behind facewithrollingeyes,OFF,TIN,IND,Targeted Offense - Individual,1
fuck reputation stand believe earn respect sitting passive,OFF,UNT,,Untargeted Offense,1
user user also idiot said proof president agent russia guy,OFF,TIN,IND,Targeted Offense - Individual,1
not believe went not care eat as actually not sexual anymore bitch going kill,OFF,TIN,IND,Targeted Offense - Individual,1
user user guy craves attention horrendous stop fuelling need relevant nobody give shit,OFF,UNT,,Untargeted Offense,1
user heart as,OFF,TIN,IND,Targeted Offense - Individual,1
user user user agree tux tap screen hell,NOT,,,Not Offensive,0
user overheard girl shit annoying ready bible story text,OFF,UNT,,Untargeted Offense,1
user user user user user user user price shit,OFF,TIN,IND,Targeted Offense - Individual,1
head cold fucking worst bruhloudlycryingfaceloudlycryingface,OFF,UNT,,Untargeted Offense,1
tripping fake maufuggs feel really entitled shit,OFF,TIN,GRP,Targeted Offense - Group,1
user tell fuck yea,OFF,TIN,GRP,Targeted Offense - Group,1
user user allowed like proof shit would,OFF,UNT,,Untargeted Offense,1
used sell weed bitch rein,OFF,UNT,,Untargeted Offense,1
besides daddy money really except big as ego,OFF,UNT,,Untargeted Offense,1
user bitch music video,OFF,UNT,,Untargeted Offense,1
bored shit personfacepalmingmediumdarkskintonemalesigni need somebody talk,OFF,UNT,,Untargeted Offense,1
user fuck been know corny as night god pro,OFF,TIN,IND,Targeted Offense - Individual,1
suck shit not condone,OFF,UNT,,Untargeted Offense,1
user bitch need clean glass step away mirror,OFF,TIN,IND,Targeted Offense - Individual,1
user go fuck fathersparklingheart,OFF,TIN,IND,Targeted Offense - Individual,1
user keep shit bird ape,OFF,TIN,IND,Targeted Offense - Individual,1
throw whole body away fuck,OFF,UNT,,Untargeted Offense,1
starting gain ground criminal as pedophiletrump user trumpcrimesyndicateuser not get away thing catch long run,OFF,TIN,IND,Targeted Offense - Individual,1
user wait though maybe catholic not want people dying church probably idiot careless spellchecker,OFF,TIN,IND,Targeted Offense - Individual,1
user significant dumb significant wet annoying,OFF,TIN,IND,Targeted Offense - Individual,1
user user no user not racist pointing failed democrat city baltimore look fact,OFF,UNT,,Untargeted Offense,1
michaelmas dude not ignore not remember song shit not turn dust plus,OFF,UNT,,Untargeted Offense,1
fuck anyone part geddit meme community degenerate,OFF,TIN,GRP,Targeted Offense - Group,1
user broad delaware facewithtearsofjoyfacewithtearsofjoy fuck wrong wit b,OFF,TIN,IND,Targeted Offense - Individual,1
hungry not sleep want sleep mad shit loudlycryingfaceunamusedface,OFF,UNT,,Untargeted Offense,1
finding cute as matching bra panty set ya girl need hook laughing big grin laugh glass,NOT,,,Not Offensive,0
bounce as let see ya get low,OFF,UNT,,Untargeted Offense,1
user user aye you're going fuck little as,OFF,TIN,IND,Targeted Offense - Individual,1
user not know said dumb shit like bike tire made not know dumb,OFF,UNT,,Untargeted Offense,1
user jejrsjs said said like bitch fix haircut first try fix company,OFF,UNT,,Untargeted Offense,1
ok today going shit,OFF,UNT,,Untargeted Offense,1
freaky shit tl drawn a morning work whoozyface,OFF,TIN,OTH,Targeted Offense - Other,1
really fucked shit dawgfacewithtearsofjoyfacewithtearsofjoywhoozyface,OFF,UNT,,Untargeted Offense,1
fear going eat alone mad childish tomorrow taking dinner man fuck,OFF,UNT,,Untargeted Offense,1
eat as amp pussy amp repeat tongue,OFF,TIN,IND,Targeted Offense - Individual,1
user user yep really need get grip leave stop pushing bullshit juan,OFF,TIN,IND,Targeted Offense - Individual,1
yo fuck nate snitching fez swear god europa,OFF,TIN,IND,Targeted Offense - Individual,1
could get conversation girl well fuck personfacepalmingmediumskintonemalesign,OFF,UNT,,Untargeted Offense,1
mute phrase keep seeing the shit making head throb,OFF,UNT,,Untargeted Offense,1
really like talking bout deeppersonal shit,OFF,UNT,,Untargeted Offense,1
look like corey corey house shut fuck,OFF,TIN,IND,Targeted Offense - Individual,1
user shitting people learn black history look dumb,OFF,TIN,IND,Targeted Offense - Individual,1
idea f so pa tub mana whatever fuck mean significant mute shit tired seeing shit tl,OFF,UNT,,Untargeted Offense,1
annoying parent blame phone instead taking tear eye learn understand kid fucking problem,OFF,UNT,,Untargeted Offense,1
early certain shit,OFF,UNT,,Untargeted Offense,1
like every tear eye life going good something go wrong like shit good true,OFF,UNT,,Untargeted Offense,1
fuck tweet like proper joke instead surreal ramblings,OFF,UNT,,Untargeted Offense,1
not know need hear butplease shut fuck,OFF,UNT,,Untargeted Offense,1
remembered life lesson boo whatever fuck fuck bitch prom night leave alone trust laughing as,OFF,TIN,IND,Targeted Offense - Individual,1
user user shit put like different,OFF,UNT,,Untargeted Offense,1
hi know anything aviation plane chopper maintenanceconfusion shit like plus direct message,OFF,UNT,,Untargeted Offense,1
say bitch user truth night blackheartflexedbicepsmediumdarkskintone drop hot horace shit thug,OFF,UNT,,Untargeted Offense,1
superman really roku bitch,OFF,UNT,,Untargeted Offense,1
user hell box flaming dumpster fire piece shit,OFF,TIN,IND,Targeted Offense - Individual,1
dude imagine whole as boyfriend like sending friend request random as bitch fucking we,OFF,TIN,IND,Targeted Offense - Individual,1
user user child become miserable mouth truth taken good care government,OFF,TIN,IND,Targeted Offense - Individual,1
brampton transit shit higher need leave city,OFF,TIN,OTH,Targeted Offense - Other,1
hell beta fat man run asked regulated voice tone avoid frontal crash belly,OFF,TIN,IND,Targeted Offense - Individual,1
killing people like living going outta style crazy,OFF,UNT,,Untargeted Offense,1
tara said fuck fuck win bitch,OFF,TIN,IND,Targeted Offense - Individual,1
damn hungry cryingface hell happened,NOT,,,Not Offensive,0
sometimes enlarge avis say god damn fine fuck laughing loud,OFF,TIN,IND,Targeted Offense - Individual,1
user user user shame none right abuse not share view,OFF,TIN,IND,Targeted Offense - Individual,1
people fail realize amp want think funny sleepingfacesleepingfacei isolate go shit nothing personal need space,OFF,UNT,,Untargeted Offense,1
rise shine peep hotbeverage let u kick monday as facewithstuckouttonguewinkingeye,OFF,UNT,,Untargeted Offense,1
muted idiot bandwagon fool won slosh alai ni iron,OFF,TIN,GRP,Targeted Offense - Group,1
coward as brown nigger,OFF,UNT,,Untargeted Offense,1
house stay wine friend always stealing shit like shutter home though relievedface,OFF,UNT,,Untargeted Offense,1
thinking shit falling apart whole tear eye everything coming together,OFF,UNT,,Untargeted Offense,1
want know sucking bobby dick making holdup coz shit slap want thank,OFF,UNT,,Untargeted Offense,1
vega need turn light night till fuck night bug leave,OFF,UNT,,Untargeted Offense,1
really not like driving alone instant message thinking saying fuck today going to,OFF,UNT,,Untargeted Offense,1
told homeboy want go drive really said no boy trash not even ask shit wearyfacepersonshruggingmediumskintonefemalesignpersonfacepalmingfemalesign,OFF,TIN,GRP,Targeted Offense - Group,1
laxative knock shit outta,OFF,UNT,,Untargeted Offense,1
user fuck drop spoiler like foreswearing,OFF,UNT,,Untargeted Offense,1
not fuck feeling destroy,OFF,UNT,,Untargeted Offense,1
his encouraging hoe shit got night not yo his,OFF,UNT,,Untargeted Offense,1
user user user user bet already got as handed,OFF,TIN,IND,Targeted Offense - Individual,1
leave trash as city day,OFF,TIN,OTH,Targeted Offense - Other,1
user user laughing loud racist comment made,OFF,UNT,,Untargeted Offense,1
yo fr though like friend tough trina see tear eye shit never line facewithtearsofjoy,OFF,UNT,,Untargeted Offense,1
user not believe schmuck fuck child animal,OFF,TIN,IND,Targeted Offense - Individual,1
user user not need anyone text not even charge phone bag perfect girl little as,OFF,UNT,,Untargeted Offense,1
emily subtle people like splash play imagine thatmusicalnotes emily blunt get fucking tub kiddo,OFF,UNT,,Untargeted Offense,1
magoo manager army worst,OFF,TIN,OTH,Targeted Offense - Other,1
woman age suck dick canal men age suck dick canal richmond look like hard drug,OFF,TIN,GRP,Targeted Offense - Group,1
internet gotten dumber tear eye took stupid people longer tear eye figure use,OFF,TIN,GRP,Targeted Offense - Group,1
user hold hell upfacescreaminginfearomgsmilingfacewithhearts,OFF,UNT,,Untargeted Offense,1
