text,label_A,label_B,label_C,type,label
USER I am not playing with her sneaky ass.,OFF,TIN,IND,Targeted Offense - Individual,1
A genuinely could not give a flying fuck about what anyone thinks of me and a love it,OFF,UNT,,Untargeted Offense,1
why the fuck do i keep missing people i cannot talk to?,OFF,UNT,,Untargeted Offense,1
this whole mfn city filled wit a whole bunch of fraud wannabeshundred_points BE YOURSELF AND YOUR OWN DAMN PERSONexclamation_markwe all know who you really iscold_face,OFF,TIN,OTH,Targeted Offense - Other,1
"Reminds me of when I bought someone lunch and got it delivered to his ""office"" kanterolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingThis mans asked me for airtime and what did my dumb ass self do? I bought mans the airtime, kanti it is not for his number yiNumber kaMam upside-down_face",OFF,UNT,,Untargeted Offense,1
USER USER USER USER Why the fuck you entertain a victim for fuck's sake? Inbreds the lot of them.,OFF,TIN,IND,Targeted Offense - Individual,1
USER ??? Seriously? Yet the dwarfs still gave him an endorsement! Its people like you that make fine girls look stoopid.,OFF,TIN,GRP,Targeted Offense - Group,1
When you are late you basically telling the people waiting for you. Fuck You and your tears in my eyes.,OFF,UNT,,Untargeted Offense,1
USER USER You fucker he said if a mother and a child walk a  miles..do not fucking twist the words,OFF,TIN,IND,Targeted Offense - Individual,1
that whole hot girl shit is just an excuse for bitches to be they true selves face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyweary_face,OFF,TIN,GRP,Targeted Offense - Group,1
NoT aLl MeN bitch Ik I like this vid and a majority of you all ARE TRASH because YOU ALLOW URSELF TO BE TRASH,OFF,TIN,GRP,Targeted Offense - Group,1
Nah on some real shit I miss my ex because he was a funny ass nigga. He would have me cackling,OFF,TIN,IND,Targeted Offense - Individual,1
"USER USER Of course, they are bloody bias, it is the fucking livelihood of their members at stake.",OFF,UNT,,Untargeted Offense,1
do i say fuck it and order a mm right now,OFF,UNT,,Untargeted Offense,1
USER USER how stupid! this person obviously do not know the mandate of the PCSO.,OFF,UNT,,Untargeted Offense,1
"USER USER A fraud of the highest order, shame on his idiot voters",OFF,TIN,IND,Targeted Offense - Individual,1
USER All that for i guess though tired_face a app that he shuttin down and shit,OFF,UNT,,Untargeted Offense,1
USER USER USER Raab lying through his teeth again.,OFF,TIN,IND,Targeted Offense - Individual,1
Caught that fool Mario Lemos sucking dick behind the baby momma projects in grants with my $ for some meth!!!! face_with_tears_of_joyskull,OFF,TIN,IND,Targeted Offense - Individual,1
I need a nigga to eat my pussy like he eat a pudding cup NO SPOON face_with_tears_of_joy,OFF,TIN,IND,Targeted Offense - Individual,1
i thought he was a greatest of all time-man hybridWhy do we have the mentality that Jesus is white and Satan is black?,NOT,,,Not Offensive,0
USER your voice is ugly as fuckkk stop tryna fake it lmaooo delete this shit pls i am pissed,OFF,TIN,IND,Targeted Offense - Individual,1
"USER Damn, now that is a loss Skeptical  annoyed  undecided  uneasy  or  hesitant F",OFF,UNT,,Untargeted Offense,1
steve can wear a fucking trash bag and i would still get on my knees to worship him like the god he is,OFF,UNT,,Untargeted Offense,1
USER Shut up racist.face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy. You are a disgusting person.,OFF,TIN,IND,Targeted Offense - Individual,1
"I am going to resign, I am just going to do it and live off beans and potatoes fuck it",OFF,UNT,,Untargeted Offense,1
lack of communication will SERIOUSLY fuck some good shit up.,OFF,UNT,,Untargeted Offense,1
Cannot be the only girl who will sit there n make up a shit scenario in their head n go into a bad mood. Xx,OFF,UNT,,Untargeted Offense,1
"niggas are weird, then have the nerve to breath sick of it",OFF,TIN,GRP,Targeted Offense - Group,1
Then to top it completely the fuck off my trainer was my boyfriend. And he went the fuck hard on me. significant other of course everything was tight,OFF,UNT,,Untargeted Offense,1
"USER USER USER You cannot say all Jewish people stand for this, that is fucking disgusting. delete your comment.",OFF,TIN,IND,Targeted Offense - Individual,1
USER Damn you are racist Donald. You cannot even fucking hide it.,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER Yeah the Lord fucked up when he let this one get away,OFF,UNT,,Untargeted Offense,1
A lot of shit starting to add up.,OFF,UNT,,Untargeted Offense,1
USER looks tasty but that is alotta milk that is going to blast outta my ass but I respect the skillz,OFF,UNT,,Untargeted Offense,1
bro why the fuck is no one in love with me yet,OFF,UNT,,Untargeted Offense,1
"=USER some people were born stupid, they remain idiots and will die fools.",OFF,TIN,GRP,Targeted Offense - Group,1
you all know what i am tired of seeing.......FUCKING TRAFFIC CONES ON  middle_fingermedium-dark_skin_tonemiddle_fingermedium-dark_skin_tonemiddle_fingermedium-dark_skin_tone,OFF,UNT,,Untargeted Offense,1
"You should NEVER be embarrassed by shit you go through in life, shit happens JUST DO NOT FOLDexclamation_mark",OFF,UNT,,Untargeted Offense,1
USER USER She was a idiot,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER laughing my ass off bro who the fuck are you.,OFF,TIN,IND,Targeted Offense - Individual,1
Is not that the whole point?slightly_smiling_faceDo you love God or you are just afraid of hell ?,NOT,,,Not Offensive,0
USER *the vine* CUZ FUCK YOU THAT IS WHY,OFF,TIN,IND,Targeted Offense - Individual,1
USER Democrats get allot of help from the media. It is quite disgusting.,NOT,,,Not Offensive,0
USER He got his ass whooped by the women all the tears in my eyes significant other he did not get away with it.,OFF,UNT,,Untargeted Offense,1
I will right you off immediately you come at me ka line ya 'irile mmaago a Sena go thokahala'.... What kind of bullshit is that!!!!!pouting_facepouting_facepouting_face,OFF,UNT,,Untargeted Offense,1
"USER With sexual correlation to them. Like big butt, big boobs, wide hips and full lips. We are I deed a lost people.",OFF,TIN,OTH,Targeted Offense - Other,1
"kindaichi: of course i support ""akechi's rights"" kindaichi, but louder: ...AKECHI'S RIGHTS TO SHUT THE FUCK UP!",OFF,TIN,IND,Targeted Offense - Individual,1
"bitches be like ""instant message fluent in english"" but then be googling ""the act of moving hat as greeting"" because they forgot the word tipping i am bitches",OFF,TIN,GRP,Targeted Offense - Group,1
USER BITCH JOAN IS ALIVE WHAT THE FUCK,OFF,UNT,,Untargeted Offense,1
"weight gain and depression need to FUCK OFF, I have got shit to do broface_with_rolling_eyes",OFF,UNT,,Untargeted Offense,1
I want to fuck someone against the wall. I am horny asf.,OFF,UNT,,Untargeted Offense,1
USER That shit is cringe,OFF,UNT,,Untargeted Offense,1
USER It is disgusting that men think of women as vaginas rather than brains,NOT,,,Not Offensive,0
you hoes be partying % of your pregnancy and then be wondering why your baby be up at  am crying. bitch he want to go to bella noche,OFF,TIN,GRP,Targeted Offense - Group,1
=USER USER USER USER Either way its stupid and probably fake,NOT,,,Not Offensive,0
USER why does America not fucking seal any of their products,OFF,UNT,,Untargeted Offense,1
Nobody is allowed to chat shit to me or about me. Have a nice week.,OFF,UNT,,Untargeted Offense,1
A clean desk is a sign of a sick mind. ALDUBxADNSynergies ADN is ALDUBNATIONsmiling_face_with_heart-eyes,OFF,UNT,,Untargeted Offense,1
USER You are such an asshat. You take stupid to levels never achieved before.,OFF,TIN,IND,Targeted Offense - Individual,1
USER Fuck you and yours Charlie Kirk,OFF,TIN,IND,Targeted Offense - Individual,1
and no money to even get a diet coke. fuck.,OFF,UNT,,Untargeted Offense,1
You burn bitch I heard the stories,OFF,TIN,IND,Targeted Offense - Individual,1
I like this dude significant other much I keep on thinking about our phone call and if my tone of voice was right????? Like bitch what the f***,OFF,UNT,,Untargeted Offense,1
USER USER USER USER For being a total piece of crap.,OFF,TIN,IND,Targeted Offense - Individual,1
USER It is nearly am what the fuck do you mean,OFF,UNT,,Untargeted Offense,1
Trying to act like you do not give a fuck when you give a fuck is hard like,OFF,UNT,,Untargeted Offense,1
what the fuck there was a loud ass noise coming from outside &amp; instant message literally significant other fucking scared right now what the fuck,OFF,TIN,OTH,Targeted Offense - Other,1
USER USER USER USER USER This is the dumbest shit I have ever read Jonathan,OFF,UNT,,Untargeted Offense,1
USER For this art there is no master. Once once you go make mistake and be like fuck it I can still afford postinor.,OFF,UNT,,Untargeted Offense,1
USER dude fucking hell bro he fucking got me stuck on his body face_with_tears_of_joyskull. And the kid conned himself,OFF,UNT,,Untargeted Offense,1
"USER USER laughing out loud women do this shit all the tears in my eyes when they get cheated on, worse they destroy a car they did not even buy",OFF,UNT,,Untargeted Offense,1
USER You are going to jail you racist piece of shit,OFF,TIN,IND,Targeted Offense - Individual,1
"USER Because if you point out all the black on black killings that take place in democrat ran hellholes, you are called a racist!",OFF,UNT,,Untargeted Offense,1
USER USER USER USER Shit that. Seems to be what the Derby has become these days.,OFF,UNT,,Untargeted Offense,1
Too fucking Sensitive speaking_headSince my feelings be hurt when a nigga do not give me no attention I am not opening up to nobody no more I am too sensitive for that,OFF,TIN,IND,Targeted Offense - Individual,1
USER Are you drunk? Because it seems like you are talking in a bullsh*t language now. Go back home Lisa before I whip your ass.,OFF,TIN,IND,Targeted Offense - Individual,1
"fuck a relationship, stay single and get ya money up",OFF,UNT,,Untargeted Offense,1
Stop lying to yourself. You look dumb,OFF,TIN,IND,Targeted Offense - Individual,1
USER No meathead your mind is Infested with stupid BS,OFF,TIN,IND,Targeted Offense - Individual,1
"USER USER Omar. Cummins goes home to his gated community. He lives no where near the shit, rats, and drug addicts.",OFF,UNT,,Untargeted Offense,1
Man what the fuck was that ending @ oitnb,OFF,UNT,,Untargeted Offense,1
"USER Istg why are you like this,, can you NOT think dirty for once you you holy child",NOT,,,Not Offensive,0
USER It really is I seen it and was like damn she are not give a fuck laughing out loud,OFF,UNT,,Untargeted Offense,1
USER Why the fuck do you retweet it you fucking cunt,OFF,TIN,IND,Targeted Offense - Individual,1
"Sometimes, I confuse the fuck out of myself.",OFF,UNT,,Untargeted Offense,1
I want a girlfriend but I do not trust none of you bitches lmaooo,OFF,TIN,GRP,Targeted Offense - Group,1
"Also until I have taken a shit there, but I went for the classier option. Or tried to anyway.",OFF,UNT,,Untargeted Offense,1
USER Looks like % or respondents are palace fans. The rest are Arse Everton Brightin and stupid,OFF,TIN,GRP,Targeted Offense - Group,1
juju really be the purest form of entertainment on twitterpussy hit different when she got a dick too,OFF,TIN,IND,Targeted Offense - Individual,1
Even if yo feelings hurt you better stand ten toes like you do not feel shit ! trade_mark,OFF,UNT,,Untargeted Offense,1
Trump you stupid asshole I cannot wait to see you and your crooked family behind bars .....LOSER,OFF,TIN,IND,Targeted Offense - Individual,1
"Damn, it really be like that",OFF,UNT,,Untargeted Offense,1
USER I think it is racist and sick that when you hear the word infestation you think he is speaking about black and brown people,OFF,TIN,GRP,Targeted Offense - Group,1
The man thinks we are all stupid! Makes a fool of himself daily!Trump said African-Americans have been calling the White House thanking him. What a crock of shit.,OFF,TIN,IND,Targeted Offense - Individual,1
USER Ya the only reasonable response to this is to air the bitch out honestly person_shruggingmedium-dark_skin_tonefemale_sign,OFF,TIN,IND,Targeted Offense - Individual,1
USER I want to fuck your asshole,OFF,TIN,IND,Targeted Offense - Individual,1
USER Then do not watch it the fuck,OFF,UNT,,Untargeted Offense,1
