text,label_A,label_B,label_C
@USER Now that’s how to fuck,OFF,UNT,
cow and bull furries are the only valid furries the rest of y'all will be going to hell 😤😤😤😤😤,OFF,UNT,
"One call, that's all, make 'em all go to sleepthese niggas fake ,  I dont fw them , they all strangers too me",OFF,TIN,GRP
@USER shit like this that makes me happy Pattinson was picked for Batman. He's done some great acting since Twilight,OFF,UNT,
Vic Mensa done lost his damn mind or he’s extremely desperate,OFF,TIN,IND
@USER Put it all away damn it ð©ð,OFF,UNT,
@USER She knew she was going to start a fight right in front of my children too. That bitch is TRASH,OFF,TIN,IND
@USER Gay people Are cause by to be able to detect their own fault,OFF,TIN,GRP
bro there’s no way y’all actually believe all that zodiac shit,OFF,UNT,
"The internet is fucked up, yo...",OFF,UNT,
"Don’t fuck with my freedom I came up to get me some I’m nasty, I’m evil Must be something in the water  Or that I’m my mother’s daughter",OFF,UNT,
because of popsonWhy have I been seeing fine ass midgets recently?,OFF,UNT,
The shit I be turning down a bitch will sell her soul for 💅🏾,OFF,TIN,IND
//: Fuck.. I hate it. I can’t take it. Fuck. I’m at public place now and I feel like crying so bad. Shit shit shit.,OFF,UNT,
honestly if your girlfriend takes any type of birth control buy her flowers or something and appreciate her more bc this shit sucks,OFF,UNT,
@USER do U have any idea how fucking cringy and stupid U sound?,OFF,TIN,IND
Bouta get Mylo a chain 😭 another harness and some other shit and he should be straight until he grow out of all that shit,OFF,UNT,
@USER K increased my volume to hear this shit and I WAS NOT ALONE 😭,OFF,TIN,OTH
That Dolph and Key Glock album is top top btw   I was playing that shit the whole time in Seattle,OFF,UNT,
Man tell me why the loudest bitch be the scariest and weakest bitch 😭,OFF,TIN,IND
@USER holy shit that’s HUGE i’m so proud of you 🥺❤️,OFF,UNT,
"bitch I’m in the building, you just decorating",OFF,TIN,IND
Getting tired of Google telling me my favorite porn chicks' real names. That shit is extremely not cool and I hate it,OFF,TIN,OTH
"@USER @USER It's a fake fuck! Look at his dick, it's not hard! 😂😂😂",OFF,UNT,
"i need to get my eyebrows done again ,, they are so mess",NOT,,
i wanna change glasses but that shit is expensive,OFF,UNT,
I told this guy “don’t fuckin touch me” THEN HE SLAPPED MY ASS and ran out. Tyeir Dukes you’re incredibly disgusting if you ever read this,OFF,TIN,IND
I need an adventure away from all of this bullshit.,OFF,UNT,
Bitch all I could do is laugh not to get mad😂😂😂😂😂,OFF,UNT,
Kiss on this pussy until I cum.,OFF,UNT,
"The faster you drink alcohol, the more likely you will black out.",NOT,,
— w/ someone that u think is — bitch u piece of shit 💩,OFF,TIN,IND
Skinny dudes the worst to cuddle with.  Might as well fall asleep on a pile of remotes.,OFF,TIN,GRP
instead of giving Trump air time over Baltimore why not just tell him to go fuck himself and move on?,OFF,TIN,IND
"A man got emotional about being at the (likely) end of his NBA career, and your first reaction is to denigrate him because of it? Fuck you.",OFF,UNT,
If you follow Emily you already get the TL full of e-girls without even following them forsenCDWhat y’all egirls gonna do for clout when people get tired of seeing the same ass and tiddies on the TL everyday,OFF,UNT,
Look like fucking #Zomato  wants to shut it's shop more early than expected,OFF,UNT,
@USER Fml. 5 seconds late to get the 3... the game lands on 3. Fuck,OFF,UNT,
"@USER OMG, that sucks. Will you get your account back?. You're beautiful not fat.",NOT,,
"I wish some people could just let things go and move on, but y’all are too immature for that.",NOT,,
"@USER ""He surely is lucky to have your tight pussy to pound hehehe~.""",OFF,UNT,
wish this bitch wake the fuck up so i can get my shit and leaveee😒,OFF,TIN,IND
It was an ugly feeling to be betrayed but what is more unpleasant is to still care for those people who betrayed u. ,NOT,,
how tf you mad and i gave yo ass 100 tries?,OFF,TIN,IND
If i call and u don't answer I could've just call the HK POLICE bitch please💁🏻‍♂️,OFF,UNT,
This shitty ass security guards name is Miscella and I see why bcus she’s miserable!!!!,OFF,TIN,IND
Fuck Jason Whitlock and KFC barstool,OFF,TIN,IND
@USER Fck I'm sick of this dumb b1tch. Can we just deport her instead? 😠,OFF,TIN,IND
My teacher asked wat I wanna be I told da bitch a ATM.....Mixtape Jeezy,OFF,UNT,
It really be a lot shit on my mind,OFF,UNT,
cix can literally come out with a song like banana allergy monkey and jinyoung would still find a way to hoe it up i’m sick of him,OFF,UNT,
=@USER Get the fuck of that now before I throw out the window Aahhah,OFF,TIN,IND
@USER Love to fuck her tight ass,OFF,TIN,IND
Muted oomf because I'm tired of seeing tweets that make me feel like shit,OFF,UNT,
@USER Yo ass be in the bed stuck.,OFF,TIN,IND
@USER Idiot join the Democrats you belong with them,OFF,TIN,IND
@USER Can i detect cow crap?.   No wait.  Thars bull crap,OFF,UNT,
@USER @USER @USER @USER @USER @USER I can't understand this shit !,OFF,UNT,
sadamoto didn't even know what the fuck he was doing while writing the nge manga send tweet,OFF,TIN,IND
The Shit People Be Doing Don't Be Making No Sense 🤦🏾‍♀️,OFF,UNT,
I hardly take pictures of myself because I'm an ugly duckling 😔Sexiest men are the ones that hardly take any pictures of themselves 🤤 all you guys posting pics every day are like common prostitutes,OFF,TIN,GRP
"@USER @USER @USER Beat his ass, Nato.",OFF,UNT,
@USER I’m keep you up to date on that shit to we might as well fuck that shit up together wit some more of our peers,OFF,UNT,
my ocd has been a real bitch the past few days,OFF,UNT,
@USER that’s the type of shit you gotta avoid bro lol big red flag,OFF,UNT,
i wanna be put in my place play games with my mind to dumb me down and have me look up to you for all of the answers,NOT,,
sco pa tu shut the fuck up,OFF,UNT,
"Tbh @USER should have named the album ""Shrooms"" because thats the kind of trip I was on.  Divine shit 🙏🏽",OFF,UNT,
I definitely was addicted to some toxic ass dick mane 🤦🏽‍♀️😫🥴lol,OFF,UNT,
Y’all know what’s cute? Him having a picture of u w his kids on ur face on the back of his phone 🥴🥴🥴now datssss some cute shit,OFF,UNT,
Wow what the hell,NOT,,
@USER Nah buddy of mine. And he shit on me when I was stock. Amazing what just bolt ons will do,OFF,UNT,
His Ass Started Nutting In Me Got Me Pregnant The Same Month We Started Dating 🤦🏼‍♀️Ladies how did you find out you had fire ass pussy?,OFF,UNT,
@USER Nah you’re nuts I was literally just thinking of that 😂 what a bitch he was,OFF,TIN,IND
i suck at taking pictures lol,NOT,,
her names eleven cause fuck 12 #StrangersThings3,OFF,UNT,
damn the security at my job was telling me some badass shit about prison,OFF,UNT,
I have the prettiest friends. all my bitches are 10s. period.,OFF,UNT,
@USER SAY THAT SHIT AGAIN 🗣‼️ this social media shit is the devil! bitches too gassed up and niggas have lost sight of reality.,OFF,TIN,GRP
When her nigga calls while gettin head🤪☠️,OFF,TIN,IND
"sis stay pretty, sis stay in her bag, &amp; sis stay not giving a fuck 😘. i am sis. sis is me 😌.",OFF,UNT,
@USER Yeah I told him he was an idiot and he got pressed lol,OFF,TIN,IND
Never hesitate to get cho ass up and get to this paper,NOT,,
no cocky shit but i feel as if one of the most underrated in this community 👀,OFF,UNT,
Imagine the godliness that is Kim Woojin giggling at your stupid ass because you said he's cute and you to love him.,OFF,UNT,
"@USER Guy you are so dumb!, #Tacha made a full of her self what’s smart in that...",OFF,TIN,IND
My neck sunburnt as fuck.,OFF,UNT,
"Writer-San once dreamt she kissed Meliodas-Sama.. *Ellie switches to yandere mode* ""Oh, Writer-Chama..?~"" Writer: ""..Shit..."" #EllieBot",OFF,UNT,
@USER @USER Shut your stupid mouth and vote Trump.,OFF,TIN,IND
RENJUN. JENO. AND. SICHENG. DESERVE. BETTER. FUCK. SM. FOR. TREATING. NOT. ONLY. THEM. BUT. ALL. OF. NCT. LIKE. ABSOLUTE. SHIT.,OFF,UNT,
How stupid can I be getting jealous knowing there isn’t an us. Legit ruins my day automatically,OFF,UNT,
"@USER Lol this is a trap.....he means""never try that shit here in sa""",OFF,UNT,
"i hate white people, what the hell is âletâs blow this popsicle stand?â bitch.... ðª",OFF,TIN,GRP
Gotta love that byul tagged along for yong's extensions appointment.  That shit takes forever. She really has no home of her own lmao,OFF,UNT,
@USER I type a lot of shit bruh😂😂I'm not risking,OFF,UNT,
@USER Watching a vlog and these guys having some and damn 😭😭,OFF,UNT,
@USER Grab’m by the pussy!,OFF,UNT,
Men prove themselves to be ain’t shit every day,OFF,TIN,GRP
Ru cramming hours of Love Island is fucking meeeeeee literally watched half the season in 4 days,OFF,UNT,
ariana deleted the tweet FUCK YOU,OFF,TIN,IND
I Done Ate All The Damn Funyuns Out The Snack Machine At Work 🤦🏾‍♀️😭,OFF,UNT,
At this time of year you can really tell who sucks at 2k easily,OFF,UNT,
"he wanted your attention, but for days only,  &amp; that sucks.",NOT,,
Are you ready for a night full of sex? 😏,NOT,,
@USER You mean the blue skin ones? Cause if so that shit was mid as hell,OFF,UNT,
"@USER @USER I saw the original post on FB, looked like a coachload of daytrippers caused all that filth, it's disgusting.",OFF,TIN,GRP
Im in love with eye contact that shit makes me nervous but i love it.,OFF,UNT,
Just remember that all the shit someone put you through Sooner or later finds its way back to them SHOIYEN FOR GGV/ @USER,OFF,UNT,
can't believe peniel fucked his buddy,OFF,UNT,
@USER Forklift driver shat his pants,OFF,TIN,IND
@USER yeah he manages to look ok in outfits that other ppl would look mad ugly in... his power,NOT,,
@USER Drafted Julio last season and regret it he ain’t do shit till the middle of the season,OFF,TIN,IND
"@USER Wait! That dude did not just kill those other dudes with a frisbee, that's wickedly insane.😂",NOT,,
"i wAS JUST TALKING ABOUT THIS W MY SISTER, HOW THEY HAVE SIMILAR THEMES !!!!!Stray kids: fuck the government and societal standards   Itzy: fuck capitalism and sexism  This generation of jyp is about to run the WORLD",OFF,TIN,OTH
that's ***dolphin*** im so dumb 😑,OFF,UNT,
Forgiveness shows growth in a person’s characterIf You ever Did Some Fu Shit or Sum Fake Shit or sum rat shit. i don’t fuck with chu nomo. I’m getting 2 old to be forgiving mfs.,OFF,UNT,
"I want a lit ass cut and color change. Then I remember, get a wig bitch. Cheaper and a quick come up. My hair needs to grow.",OFF,UNT,
@USER what the fuck sneak??? I was trying to tame a cat yesterday and that's why it didn't work?! That bastard took all my fish,OFF,TIN,IND
I talk alotta shit but one thing I’ve never had in my life is a happy &amp; healthy relationship. I want to know what that feels like.,OFF,UNT,
Niggas will deadass press they girl because another nigga commented on her page 😂🤦🏽‍♂️,NOT,,
@USER i’m gonna fly to your house and beat your ass,OFF,TIN,IND
Damn Lil b really killed joe budden the rapper. He had to reincarnate as a podcast host shit wild. Be safe out there,OFF,UNT,
idk who needs to hear this but u need to shut the fuck up about ur ex,OFF,UNT,
I'm sore as fuck from last night. SMH 🤦🏾‍♀️,OFF,UNT,
"Half y'all niggas be forgetting you on Twitter, thinking you hard but I guarantee none of you niggas bout that life.  💀  Goofy ass niggas.",OFF,TIN,GRP
@USER Herb gone hit his ass wit a .223 piece  FA 💥FA💥FA,OFF,UNT,
@USER Fire his ass and problem solved,OFF,UNT,
@USER What a disgrace! That singular action disrespects every citizen in this counrty....,OFF,TIN,IND
"âYou badly want that babe?â  Fuck off. You're not the man I love, nor are you the man I'm shipped with.",OFF,TIN,IND
Time doesn't make shit easier. I refuse to believe anyone who says so.,OFF,UNT,
"I think I'm drowning, fuck.",OFF,UNT,
I'm wearing dangly earrings why wont you fuck me,OFF,UNT,
I genuinely don’t give a FUCK about my health on holidays and it’s becoming a real issue,OFF,UNT,
U ever get so deep into a podcast like how the Fuck did i listen to these same people talk for 100 hours...idk either,OFF,UNT,
nothing compares to fucking a person you love (who loves you back),OFF,UNT,
@USER @USER 'Respect the result' is a mendacious soundbite trotted out by charlatans daily,OFF,TIN,OTH
people who hate popular things just because theyre popular and they want to be different are so annoying,NOT,,
"If u feel like if u eat pussy u might as well eat ass, i hope u feel the same way about sucking dick and eating ass 2",OFF,TIN,IND
Vault The Fucking Drum Shotgun @USER  #FortniteWorldCup #Fortnite,OFF,UNT,
"@USER will you , as a racist just go to hell?",OFF,TIN,IND
I’d have sex with a missionary but it would be so boring.,OFF,UNT,
"to anyone who has ever purged, you know that face looking back at you in the mirror is the worst in that moment",NOT,,
@USER Another deplorable spews hatred thought you died but instead you're from the swamp go back you idiot,OFF,TIN,IND
"i like you. that's not the tea, that's the coffee so you can wake the fuck up and see me.",OFF,UNT,
its hot asl and mfs drinkin alcohol like its water fuckin dehydrated ass clowns,OFF,UNT,
summer abt to end and i just wanted to say.. what the fuck,OFF,UNT,
bitch if I wanna eat pussy one day and suck dick the next who tf are you to try and stop me? Fuck out of here with your judgmental ass!! ew,OFF,TIN,IND
